problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms],DP cost,DP time cplex [ms]
SPRP,true,25,180,7,1,43,7,934,33.1244,934,3.013,934,0.6627
SPRP,true,25,180,7,1,44,7,720,40.9312,720,3.2559,720,0.7065
SPRP,true,25,180,7,1,45,7,828,7.301,828,2.4313,828,0.8997
SPRP,true,25,180,7,1,46,7,732,32.2346,732,2.9384,732,0.7684
SPRP,true,25,180,7,1,47,7,646,37.3663,646,3.1435,646,0.7361
SPRP,true,25,180,7,1,48,7,946,51.5832,946,3.2325,946,0.8819
SPRP,true,25,180,7,1,49,7,794,81.2862,794,3.1562,794,0.907
SPRP,true,25,180,15,1,0,15,1072,18.8559,1072,3.3972,1072,0.7583
SPRP,true,25,180,15,1,1,15,1580,34.7986,1580,3.6635,1580,0.6959
SPRP,true,25,180,15,1,2,15,1558,24.0563,1558,3.346,1558,1.0052
SPRP,true,25,180,15,1,3,15,1004,23.8376,1004,6.4144,1004,1.2813
SPRP,true,25,180,15,1,4,15,1448,53.9687,1448,3.8679,1448,0.9906
SPRP,true,25,180,15,1,5,15,1414,27.286,1414,3.6862,1414,0.8683
SPRP,true,25,180,15,1,6,15,1392,56.3587,1392,3.6623,1392,0.8232
SPRP,true,25,180,15,1,7,15,1380,19.907,1380,4.694,1380,0.9111
SPRP,true,25,180,15,1,8,15,1392,24.4925,1392,3.6861,1392,0.8152
SPRP,true,25,180,15,1,9,15,1444,43.1634,1444,3.7318,1444,1.0642
SPRP,true,25,180,15,1,10,15,1650,33.0312,1650,3.8802,1650,0.7185
SPRP,true,25,180,15,1,11,15,1454,13.2643,1454,3.3599,1454,0.966
SPRP,true,25,180,15,1,12,15,1478,18.2926,1478,4.1624,1478,1.0174
SPRP,true,25,180,15,1,13,15,1212,40.0434,1212,3.7322,1212,0.8359
SPRP,true,25,180,15,1,14,15,1266,22.2799,1266,3.3164,1266,0.8007
SPRP,true,25,180,15,1,15,15,1574,29.294,1574,4.2612,1574,0.722
SPRP,true,25,180,15,1,16,15,1410,26.8356,1410,3.4954,1410,0.7892
SPRP,true,25,180,15,1,17,15,1508,19.2046,1508,3.7325,1508,0.9778
SPRP,true,25,180,15,1,18,15,1330,31.5368,1330,3.9428,1330,0.7296
SPRP,true,25,180,15,1,19,15,1446,32.4577,1446,3.8154,1446,0.8506
SPRP,true,25,180,15,1,20,15,1474,22.0488,1474,3.408,1474,0.8095
SPRP,true,25,180,15,1,21,15,1358,42.0036,1358,4.3203,1358,0.7161
SPRP,true,25,180,15,1,22,15,1286,21.3533,1286,3.3569,1286,0.814
SPRP,true,25,180,15,1,23,15,1426,85.8287,1426,3.5857,1426,0.7729
SPRP,true,25,180,15,1,24,15,1582,76.0064,1582,3.5829,1582,0.735
SPRP,true,25,180,15,1,25,15,1684,41.881,1684,4.2578,1684,0.9411
SPRP,true,25,180,15,1,26,15,1562,44.529,1562,4.1301,1562,0.9441
SPRP,true,25,180,15,1,27,15,1504,28.7264,1504,3.785,1504,0.7032
SPRP,true,25,180,15,1,28,15,1456,20.2163,1456,3.8975,1456,0.8265
SPRP,true,25,180,15,1,29,15,1538,23.884,1538,4.0336,1538,1.2704
SPRP,true,25,180,15,1,30,15,1302,9.5353,1302,3.5311,1302,0.695
SPRP,true,25,180,15,1,31,15,1414,26.2933,1414,3.907,1414,0.9805
SPRP,true,25,180,15,1,32,15,1292,28.6209,1292,5.2188,1292,0.7173
SPRP,true,25,180,15,1,33,15,1504,45.2253,1504,4.9597,1504,1.1774
SPRP,true,25,180,15,1,34,15,916,15.7863,916,3.2318,916,0.7322
SPRP,true,25,180,15,1,35,15,1520,33.4522,1520,4.0146,1520,0.8258
SPRP,true,25,180,15,1,36,15,1600,22.4766,1600,3.5635,1600,0.7208
SPRP,true,25,180,15,1,37,15,1488,35.7441,1488,3.7254,1488,0.7929
SPRP,true,25,180,15,1,38,15,1418,19.2744,1418,3.8577,1418,0.7932
SPRP,true,25,180,15,1,39,15,1492,79.2175,1492,4.2989,1492,0.7278
SPRP,true,25,180,15,1,40,15,1676,62.5347,1676,3.6669,1676,0.7176
SPRP,true,25,180,15,1,41,15,1180,59.8366,1180,4.7575,1180,0.8808
SPRP,true,25,180,15,1,42,15,1168,30.8072,1168,3.7839,1168,0.7157
SPRP,true,25,180,15,1,43,15,1534,15.656,1534,3.9136,1534,0.8317
SPRP,true,25,180,15,1,44,15,1378,25.9679,1378,4.2778,1378,1.2577
SPRP,true,25,180,15,1,45,15,1324,77.9226,1324,4.2385,1324,0.8514
SPRP,true,25,180,15,1,46,15,1742,29.9303,1742,4.1093,1742,0.6948
SPRP,true,25,180,15,1,47,15,1308,63.5345,1308,4.455,1308,0.7249
SPRP,true,25,180,15,1,48,15,1410,41.4297,1410,3.7773,1410,0.7921
SPRP,true,25,180,15,1,49,15,1336,117.733,1336,3.872,1336,0.7496
SPRP,true,25,180,30,1,0,30,2062,16.9707,2062,4.9533,2062,0.8686
SPRP,true,25,180,30,1,1,30,2518,15.3171,2518,4.7272,2518,0.8807
SPRP,true,25,180,30,1,2,30,2198,37.1046,2198,4.6186,2198,0.7545
SPRP,true,25,180,30,1,3,30,1822,65.9785,1822,5.345,1822,1.0527
SPRP,true,25,180,30,1,4,30,2144,32.3005,2144,4.8745,2144,1.0431
SPRP,true,25,180,30,1,5,30,2086,38.2378,2086,4.8508,2086,0.763
SPRP,true,25,180,30,1,6,30,2504,43.2034,2504,6.219,2504,0.7992
SPRP,true,25,180,30,1,7,30,2326,22.3048,2326,4.9559,2326,0.8795
SPRP,true,25,180,30,1,8,30,2402,18.8929,2402,5.1737,2402,0.8406
SPRP,true,25,180,30,1,9,30,2350,29.9701,2350,4.8295,2350,0.9208
SPRP,true,25,180,30,1,10,30,2336,68.3392,2336,4.6324,2336,0.8878
SPRP,true,25,180,30,1,11,30,2276,37.2096,2276,4.0829,2276,0.8512
SPRP,true,25,180,30,1,12,30,2486,24.4275,2486,5.154,2486,0.7704
SPRP,true,25,180,30,1,13,30,1768,47.3376,1768,4.239,1768,0.9842
SPRP,true,25,180,30,1,14,30,2006,37.8709,2006,4.6653,2006,1.0273
SPRP,true,25,180,30,1,15,30,2698,45.3586,2698,4.8156,2698,0.7519
SPRP,true,25,180,30,1,16,30,2370,39.654,2370,4.5853,2370,1.0741
SPRP,true,25,180,30,1,17,30,2272,50.2073,2272,4.6064,2272,0.8377
SPRP,true,25,180,30,1,18,30,2132,27.1861,2132,7.1738,2132,0.889
SPRP,true,25,180,30,1,19,30,2186,25.2503,2186,5.9839,2186,2.0117
SPRP,true,25,180,30,1,20,30,2390,28.5607,2390,4.9691,2390,1.0499
SPRP,true,25,180,30,1,21,30,2266,71.3687,2266,4.8914,2266,0.9336
SPRP,true,25,180,30,1,22,30,2256,42.1518,2256,4.7886,2256,0.8689
SPRP,true,25,180,30,1,23,30,2550,45.3508,2550,4.6946,2550,1.3576
SPRP,true,25,180,30,1,24,30,2562,46.6705,2562,4.6076,2562,0.8551
SPRP,true,25,180,30,1,25,30,2792,61.2688,2792,4.7296,2792,0.9449
SPRP,true,25,180,30,1,26,30,2552,43.0058,2552,4.9741,2552,0.8323
SPRP,true,25,180,30,1,27,30,2604,43.9685,2604,4.9464,2604,0.7861
SPRP,true,25,180,30,1,28,30,2104,55.4869,2104,4.5909,2104,0.7595
SPRP,true,25,180,30,1,29,30,2128,24.2492,2128,4.4621,2128,0.9835
SPRP,true,25,180,30,1,30,30,1652,37.7398,1652,4.5331,1652,1.2334
SPRP,true,25,180,30,1,31,30,2510,41.8999,2510,5.1829,2510,0.7822
SPRP,true,25,180,30,1,32,30,2808,38.3704,2808,5.169,2808,0.8736
SPRP,true,25,180,30,1,33,30,2336,100.945,2336,5.0934,2336,1.653
SPRP,true,25,180,30,1,34,30,2024,45.5953,2024,4.369,2024,0.7568
SPRP,true,25,180,30,1,35,30,2466,30.7773,2466,5.3239,2466,0.8525
SPRP,true,25,180,30,1,36,30,2450,13.3987,2450,4.2627,2450,0.7508
SPRP,true,25,180,30,1,37,30,2172,43.6374,2172,4.3769,2172,0.8153
SPRP,true,25,180,30,1,38,30,2358,48.7594,2358,5.0806,2358,1.437
SPRP,true,25,180,30,1,39,30,1806,43.8479,1806,4.7703,1806,0.7227
SPRP,true,25,180,30,1,40,30,2442,33.0189,2442,4.5618,2442,0.8129
SPRP,true,25,180,30,1,41,30,2196,37.9162,2196,4.3561,2196,0.8321
SPRP,true,25,180,30,1,42,30,1878,33.4021,1878,4.7001,1878,1.2504
SPRP,true,25,180,30,1,43,30,2632,34.9692,2632,4.5417,2632,0.8461
SPRP,true,25,180,30,1,44,30,2410,32.6435,2410,4.6653,2410,1.0233
SPRP,true,25,180,30,1,45,30,2188,58.4095,2188,4.6902,2188,0.7362
SPRP,true,25,180,30,1,46,30,2614,31.8904,2614,5.0223,2614,0.8095
SPRP,true,25,180,30,1,47,30,2014,40.1446,2014,5.0119,2014,1.4945
SPRP,true,25,180,30,1,48,30,2292,36.1025,2292,4.915,2292,0.8468
SPRP,true,25,180,30,1,49,30,2292,22.5333,2292,4.7861,2292,0.8505
SPRP,true,50,30,3,1,0,3,270,60.1369,270,5.8318,270,1.8187
SPRP,true,50,30,3,1,1,3,178,18.3842,178,3.0893,178,2.1294
SPRP,true,50,30,3,1,2,3,294,36.5536,294,5.6974,294,1.8398
SPRP,true,50,30,3,1,3,3,136,19.574,136,2.0817,136,1.5458
SPRP,true,50,30,3,1,4,3,168,13.2195,168,5.0773,168,1.419
SPRP,true,50,30,3,1,5,3,266,59.0674,266,5.5278,266,1.5104
SPRP,true,50,30,3,1,6,3,174,11.0399,174,6.0926,174,1.4293
SPRP,true,50,30,3,1,7,3,234,40.1267,234,6.1924,234,1.2663
SPRP,true,50,30,3,1,8,3,234,32.1732,234,6.0361,234,1.5856
SPRP,true,50,30,3,1,9,3,238,157.927,238,5.7442,238,1.2714
SPRP,true,50,30,3,1,10,3,238,142.195,238,6.0963,238,1.3722
SPRP,true,50,30,3,1,11,3,244,20.856,244,4.265,244,1.3029
SPRP,true,50,30,3,1,12,3,264,27.5769,264,6.589,264,2.0046
SPRP,true,50,30,3,1,13,3,238,15.0853,238,5.4302,238,1.902
SPRP,true,50,30,3,1,14,3,274,121.849,274,6.0252,274,1.9327
SPRP,true,50,30,3,1,15,3,190,6.9855,190,4.7797,190,2.2161
SPRP,true,50,30,3,1,16,3,306,43.0882,306,7.1437,306,1.9205
SPRP,true,50,30,3,1,17,3,192,4.2663,192,7.0059,192,2.3643
SPRP,true,50,30,3,1,18,3,294,8.9817,294,5.6762,294,1.8871
SPRP,true,50,30,3,1,19,3,308,191.522,308,5.4074,308,1.8928
SPRP,true,50,30,3,1,20,3,238,85.233,238,5.1105,238,1.5215
SPRP,true,50,30,3,1,21,3,274,40.0034,274,6.6852,274,1.6446
SPRP,true,50,30,3,1,22,3,190,29.462,190,4.1249,190,1.8264
SPRP,true,50,30,3,1,23,3,122,13.6456,122,2.8221,122,2.1989
SPRP,true,50,30,3,1,24,3,232,106.828,232,8.6251,232,2.1265
SPRP,true,50,30,3,1,25,3,274,187.587,274,6.3311,274,2.1354
SPRP,true,50,30,3,1,26,3,340,67.6755,340,8.1143,340,2.2696
SPRP,true,50,30,3,1,27,3,260,55.6955,260,4.8637,260,1.8634
SPRP,true,50,30,3,1,28,3,226,181.601,226,3.7127,226,1.5683
SPRP,true,50,30,3,1,29,3,110,2.2738,110,3.2162,110,1.7831
SPRP,true,50,30,3,1,30,3,240,7.6991,240,5.9426,240,1.5088
SPRP,true,50,30,3,1,31,3,198,19.012,198,7.4245,198,1.8551
SPRP,true,50,30,3,1,32,3,212,41.6042,212,3.8756,212,1.9622
SPRP,true,50,30,3,1,33,3,154,26.9641,154,5.5649,154,1.5813
SPRP,true,50,30,3,1,34,3,266,58.3925,266,6.1551,266,1.4604
SPRP,true,50,30,3,1,35,3,194,32.5027,194,5.4686,194,1.476
SPRP,true,50,30,3,1,36,3,250,6.9823,250,6.0969,250,1.6561
SPRP,true,50,30,3,1,37,3,220,86.5242,220,4.9513,220,1.538
SPRP,true,50,30,3,1,38,3,254,85.7052,254,5.7607,254,2.1632
SPRP,true,50,30,3,1,39,3,344,105.116,344,6.9584,344,1.3015
SPRP,true,50,30,3,1,40,3,258,36.2827,258,5.9097,258,1.533
SPRP,true,50,30,3,1,41,3,266,6.1276,266,7.1109,266,1.3748
SPRP,true,50,30,3,1,42,3,350,32.7866,350,9.3389,350,1.819
SPRP,true,50,30,3,1,43,3,294,1229.83,294,9.278,294,1.9662
SPRP,true,50,30,3,1,44,3,128,12.9675,128,2.959,128,1.8089
SPRP,true,50,30,3,1,45,3,186,39.502,186,6.0177,186,2.3999
SPRP,true,50,30,3,1,46,3,278,69.3108,278,5.0295,278,1.971
SPRP,true,50,30,3,1,47,3,284,15.738,284,6.2557,284,1.9197
SPRP,true,50,30,3,1,48,3,150,8.8639,150,3.9198,150,1.9475
SPRP,true,50,30,3,1,49,3,162,29.2648,162,4.5512,162,1.6485
SPRP,true,50,30,7,1,0,7,408,106.394,408,6.6207,408,2.1437
SPRP,true,50,30,7,1,1,7,332,51.1736,332,5.1476,332,2.4986
SPRP,true,50,30,7,1,2,7,398,73.7575,398,5.9957,398,1.8774
SPRP,true,50,30,7,1,3,7,224,24.0903,224,3.4808,224,1.6273
SPRP,true,50,30,7,1,4,7,322,64.0274,322,7.156,322,1.7637
SPRP,true,50,30,7,1,5,7,398,52.8193,398,6.5702,398,2.0748
SPRP,true,50,30,7,1,6,7,318,69.0154,318,6.0859,318,1.9942
SPRP,true,50,30,7,1,7,7,382,40.8235,382,6.5021,382,2.7547
SPRP,true,50,30,7,1,8,7,380,56.7281,380,6.6294,380,1.8975
SPRP,true,50,30,7,1,9,7,358,63.5993,358,7.0797,358,2.0546
SPRP,true,50,30,7,1,10,7,292,156.166,292,5.6439,292,2.0406
SPRP,true,50,30,7,1,11,7,384,110.415,384,7.3472,384,2.92
SPRP,true,50,30,7,1,12,7,384,16.4479,384,6.8099,384,1.6036
SPRP,true,50,30,7,1,13,7,370,29.4718,370,6.4327,370,1.5822
SPRP,true,50,30,7,1,14,7,416,90.0419,416,7.9013,416,1.444
SPRP,true,50,30,7,1,15,7,332,123.671,332,5.5774,332,1.5405
SPRP,true,50,30,7,1,16,7,444,61.3634,444,9.1321,444,2.1297
SPRP,true,50,30,7,1,17,7,344,43.5281,344,6.8111,344,2.3344
SPRP,true,50,30,7,1,18,7,410,76.4365,410,7.7438,410,2.1947
SPRP,true,50,30,7,1,19,7,384,364.42,384,7.2969,384,1.969
SPRP,true,50,30,7,1,20,7,308,27.4114,308,5.6332,308,1.6408
SPRP,true,50,30,7,1,21,7,392,82.6854,392,6.5454,392,2.2068
SPRP,true,50,30,7,1,22,7,358,50.0134,358,7.3985,358,2.3
SPRP,true,50,30,7,1,23,7,328,87.8932,328,5.6371,328,1.9769
SPRP,true,50,30,7,1,24,7,338,94.2968,338,6.6416,338,2.1875
SPRP,true,50,30,7,1,25,7,358,94.028,358,5.5621,358,2.251
SPRP,true,50,30,7,1,26,7,394,149.772,394,6.608,394,2.0072
SPRP,true,50,30,7,1,27,7,378,45.4242,378,7.2706,378,2.3805
SPRP,true,50,30,7,1,28,7,272,35.7443,272,5.8627,272,2.8958
SPRP,true,50,30,7,1,29,7,314,101.69,314,7.0874,314,2.1093
SPRP,true,50,30,7,1,30,7,374,221.263,374,6.5674,374,2.3189
SPRP,true,50,30,7,1,31,7,358,81.8187,358,6.2153,358,1.962
SPRP,true,50,30,7,1,32,7,374,41.4275,374,6.5492,374,2.1083
SPRP,true,50,30,7,1,33,7,306,52.9308,306,5.3811,306,3.3728
SPRP,true,50,30,7,1,34,7,308,53.8104,308,7.0758,308,1.9729
SPRP,true,50,30,7,1,35,7,312,43.91,312,7.2076,312,1.5272
SPRP,true,50,30,7,1,36,7,350,98.7077,350,7.4622,350,1.4076
SPRP,true,50,30,7,1,37,7,336,30.4542,336,6.3889,336,1.67
SPRP,true,50,30,7,1,38,7,394,55.8115,394,6.1647,394,1.5451
SPRP,true,50,30,7,1,39,7,438,33.0838,438,7.0638,438,1.3325
SPRP,true,50,30,7,1,40,7,322,68.0423,322,6.0133,322,1.8306
SPRP,true,50,30,7,1,41,7,342,6.3877,342,7.765,342,1.3242
SPRP,true,50,30,7,1,42,7,418,117.296,418,6.2517,418,2.2078
SPRP,true,50,30,7,1,43,7,362,135.807,362,6.2234,362,1.4228
SPRP,true,50,30,7,1,44,7,326,57.4481,326,6.2458,326,1.4962
SPRP,true,50,30,7,1,45,7,216,21.1366,216,6.6474,216,2.0323
SPRP,true,50,30,7,1,46,7,330,93.7035,330,5.5466,330,1.918
SPRP,true,50,30,7,1,47,7,404,94.4442,404,6.2902,404,2.0278
SPRP,true,50,30,7,1,48,7,360,55.6514,360,7.2981,360,1.9636
SPRP,true,50,30,7,1,49,7,198,21.5198,198,3.8261,198,1.8899
SPRP,true,50,30,15,1,0,15,498,136.516,498,7.566,498,2.0182
SPRP,true,50,30,15,1,1,15,464,20.2638,464,6.0381,464,2.004
SPRP,true,50,30,15,1,2,15,536,38.9599,536,7.5926,536,3.3198
SPRP,true,50,30,15,1,3,15,432,227.997,432,6.9448,432,2.2151
SPRP,true,50,30,15,1,4,15,516,194.408,516,9.4138,516,2.4739
SPRP,true,50,30,15,1,5,15,544,174.396,544,7.2083,544,1.6667
SPRP,true,50,30,15,1,6,15,478,91.3685,478,7.3834,478,1.7902
SPRP,true,50,30,15,1,7,15,524,41.2963,524,7.8631,524,1.9949
SPRP,true,50,30,15,1,8,15,500,73.8361,500,7.6528,500,2.0166
SPRP,true,50,30,15,1,9,15,488,67.7538,488,8.1927,488,1.6924
SPRP,true,50,30,15,1,10,15,454,31.2923,454,7.5916,454,2.0494
SPRP,true,50,30,15,1,11,15,474,27.7131,474,7.7179,474,1.924
SPRP,true,50,30,15,1,12,15,510,19.9574,510,8.3846,510,1.5716
SPRP,true,50,30,15,1,13,15,512,31.0381,512,7.3271,512,2.1136
SPRP,true,50,30,15,1,14,15,552,68.7172,552,7.5229,552,1.5449
SPRP,true,50,30,15,1,15,15,476,231.174,476,9.3023,476,3.2374
SPRP,true,50,30,15,1,16,15,552,50.2482,552,7.7188,552,1.7108
SPRP,true,50,30,15,1,17,15,466,55.7055,466,7.5328,466,1.6555
SPRP,true,50,30,15,1,18,15,544,79.2293,544,7.2602,544,1.6577
SPRP,true,50,30,15,1,19,15,486,109.974,486,7.3882,486,1.3611
SPRP,true,50,30,15,1,20,15,476,24.7175,476,7.3861,476,1.4364
SPRP,true,50,30,15,1,21,15,452,179.702,452,7.0169,452,1.4036
SPRP,true,50,30,15,1,22,15,486,118.829,486,7.7597,486,1.5803
SPRP,true,50,30,15,1,23,15,446,48.9318,446,7.1703,446,1.4234
SPRP,true,50,30,15,1,24,15,498,30.9631,498,11.3598,498,2.118
SPRP,true,50,30,15,1,25,15,544,83.3655,544,8.335,544,2.0776
SPRP,true,50,30,15,1,26,15,570,39.7065,570,7.6179,570,2.2152
SPRP,true,50,30,15,1,27,15,484,47.1713,484,7.7645,484,2.3146
SPRP,true,50,30,15,1,28,15,446,80.7717,446,6.6339,446,1.9113
SPRP,true,50,30,15,1,29,15,396,58.742,396,7.8973,396,1.4778
SPRP,true,50,30,15,1,30,15,482,410.486,482,9.7811,482,1.394
SPRP,true,50,30,15,1,31,15,524,46.8744,524,7.3794,524,1.603
SPRP,true,50,30,15,1,32,15,514,70.7531,514,7.7883,514,1.4042
SPRP,true,50,30,15,1,33,15,476,69.7288,476,7.413,476,1.5941
SPRP,true,50,30,15,1,34,15,482,52.4211,482,7.6871,482,1.4618
SPRP,true,50,30,15,1,35,15,540,92.7796,540,7.4699,540,2.4209
SPRP,true,50,30,15,1,36,15,506,152.976,506,7.1224,506,1.5888
SPRP,true,50,30,15,1,37,15,462,75.3636,462,7.1597,462,1.4573
SPRP,true,50,30,15,1,38,15,564,48.0613,564,7.1168,564,1.6326
SPRP,true,50,30,15,1,39,15,528,32.138,528,7.7571,528,1.6241
SPRP,true,50,30,15,1,40,15,470,96.8246,470,7.474,470,1.4199
SPRP,true,50,30,15,1,41,15,474,140.299,474,10.331,474,1.6801
SPRP,true,50,30,15,1,42,15,552,88.8341,552,7.9587,552,1.3973
SPRP,true,50,30,15,1,43,15,458,63.6183,458,7.671,458,1.7353
SPRP,true,50,30,15,1,44,15,470,71.0416,470,8.1344,470,1.9054
SPRP,true,50,30,15,1,45,15,458,52.3362,458,8.2032,458,1.6197
SPRP,true,50,30,15,1,46,15,422,83.833,422,7.1815,422,2.0527
SPRP,true,50,30,15,1,47,15,564,60.1516,564,7.375,564,2.0081
SPRP,true,50,30,15,1,48,15,498,55.9847,498,7.6774,498,1.9681
SPRP,true,50,30,15,1,49,15,482,54.8349,482,8.3334,482,2.3445
SPRP,true,50,30,30,1,0,30,714,44.49,714,9.6764,714,2.2124
SPRP,true,50,30,30,1,1,30,738,40.7085,738,9.8119,738,2.3582
SPRP,true,50,30,30,1,2,30,732,56.1345,732,10.0416,732,2.0271
SPRP,true,50,30,30,1,3,30,624,49.5055,624,8.6407,624,1.5619
SPRP,true,50,30,30,1,4,30,762,83.3277,762,9.6165,762,1.8334
SPRP,true,50,30,30,1,5,30,756,58.2441,756,9.1376,756,1.8587
SPRP,true,50,30,30,1,6,30,702,82.2029,702,9.7458,702,2.1636
SPRP,true,50,30,30,1,7,30,738,75.9916,738,9.3086,738,2.2467
SPRP,true,50,30,30,1,8,30,718,60.8296,718,9.3576,718,2.2587
SPRP,true,50,30,30,1,9,30,712,52.6584,712,9.6448,712,2.166
SPRP,true,50,30,30,1,10,30,674,65.4805,674,9.6436,674,2.1278
SPRP,true,50,30,30,1,11,30,658,38.2197,658,10.3226,658,2.0457
SPRP,true,50,30,30,1,12,30,756,84.7243,756,11.9755,756,2.2941
SPRP,true,50,30,30,1,13,30,732,88.4456,732,9.1389,732,2.1416
SPRP,true,50,30,30,1,14,30,730,69.3574,730,11.1565,730,2.1382
SPRP,true,50,30,30,1,15,30,690,45.2641,690,9.8406,690,3.292
SPRP,true,50,30,30,1,16,30,760,55.6569,760,9.2708,760,2.4664
SPRP,true,50,30,30,1,17,30,644,64.5042,644,9.5917,644,2.1631
SPRP,true,50,30,30,1,18,30,754,65.4162,754,10.8486,754,2.3997
SPRP,true,50,30,30,1,19,30,702,43.995,702,10.9276,702,2.4905
SPRP,true,50,30,30,1,20,30,678,63.2373,678,9.4954,678,2.1331
SPRP,true,50,30,30,1,21,30,622,68.061,622,9.0535,622,2.2114
SPRP,true,50,30,30,1,22,30,672,43.4539,672,10.3756,672,3.6243
SPRP,true,50,30,30,1,23,30,618,49.1127,618,9.0132,618,2.1021
SPRP,true,50,30,30,1,24,30,692,48.8884,692,9.9715,692,2.5755
SPRP,true,50,30,30,1,25,30,712,55.3779,712,9.5976,712,2.1532
SPRP,true,50,30,30,1,26,30,782,65.1141,782,9.9701,782,2.0631
SPRP,true,50,30,30,1,27,30,624,35.4731,624,8.9349,624,2.0782
SPRP,true,50,30,30,1,28,30,708,130.107,708,9.045,708,1.9503
SPRP,true,50,30,30,1,29,30,634,71.0575,634,8.744,634,1.6329
SPRP,true,50,30,30,1,30,30,714,69.2129,714,9.6625,714,1.776
SPRP,true,50,30,30,1,31,30,742,98.3746,742,9.3168,742,1.6808
SPRP,true,50,30,30,1,32,30,716,66.2597,716,8.9138,716,1.7326
SPRP,true,50,30,30,1,33,30,694,45.6003,694,8.5007,694,2.0919
SPRP,true,50,30,30,1,34,30,678,62.7633,678,10.6715,678,2.1839
SPRP,true,50,30,30,1,35,30,770,82.7127,770,9.3969,770,2.1168
SPRP,true,50,30,30,1,36,30,692,65.7993,692,10.4645,692,2.1405
SPRP,true,50,30,30,1,37,30,668,33.7937,668,9.1931,668,2.1595
SPRP,true,50,30,30,1,38,30,846,73.7946,846,9.4182,846,2.1644
SPRP,true,50,30,30,1,39,30,708,103.77,708,9.3731,708,2.1143
SPRP,true,50,30,30,1,40,30,660,55.5621,660,9.438,660,2.1625
SPRP,true,50,30,30,1,41,30,710,76.3895,710,9.7612,710,2.0977
SPRP,true,50,30,30,1,42,30,726,51.1395,726,9.3493,726,1.7897
SPRP,true,50,30,30,1,43,30,686,52.1577,686,9.583,686,1.5616
SPRP,true,50,30,30,1,44,30,686,79.2484,686,8.4652,686,1.7338
SPRP,true,50,30,30,1,45,30,698,50.7142,698,9.5652,698,1.5188
SPRP,true,50,30,30,1,46,30,674,75.3326,674,9.051,674,1.7754
SPRP,true,50,30,30,1,47,30,758,71.3268,758,9.1432,758,1.5544
SPRP,true,50,30,30,1,48,30,686,105.854,686,8.8988,686,1.494
SPRP,true,50,30,30,1,49,30,660,24.6514,660,9.9967,660,1.7627
SPRP,true,50,60,3,1,0,3,272,21.9907,272,2.6732,272,1.1801
SPRP,true,50,60,3,1,1,3,348,16.5888,348,5.034,348,1.2682
SPRP,true,50,60,3,1,2,3,372,23.7557,372,5.5264,372,1.3419
SPRP,true,50,60,3,1,3,3,312,29.4434,312,5.2951,312,1.2601
SPRP,true,50,60,3,1,4,3,240,14.6232,240,4.4554,240,2.6668
SPRP,true,50,60,3,1,5,3,314,19.6977,314,5.7728,314,1.6487
SPRP,true,50,60,3,1,6,3,356,100.007,356,7.128,356,1.2895
SPRP,true,50,60,3,1,7,3,272,32.3025,272,5.4212,272,1.2903
SPRP,true,50,60,3,1,8,3,262,185.455,262,6.8987,262,1.6916
SPRP,true,50,60,3,1,9,3,306,239.947,306,6.7197,306,2.0406
SPRP,true,50,60,3,1,10,3,354,35.4953,354,5.0203,354,1.483
SPRP,true,50,60,3,1,11,3,352,914.673,352,5.9549,352,1.599
SPRP,true,50,60,3,1,12,3,288,10.0402,288,5.4864,288,1.5221
SPRP,true,50,60,3,1,13,3,388,449.137,388,6.4385,388,1.2771
SPRP,true,50,60,3,1,14,3,282,46.4878,282,4.616,282,1.2651
SPRP,true,50,60,3,1,15,3,322,25.4783,322,6.4369,322,1.3175
SPRP,true,50,60,3,1,16,3,348,141.975,348,5.6499,348,1.8835
SPRP,true,50,60,3,1,17,3,234,33.0116,234,5.8124,234,1.8747
SPRP,true,50,60,3,1,18,3,314,6.0896,314,5.9382,314,1.6146
SPRP,true,50,60,3,1,19,3,392,41.991,392,7.6182,392,1.6651
SPRP,true,50,60,3,1,20,3,266,13.4326,266,4.8328,266,1.9481
SPRP,true,50,60,3,1,21,3,336,112.669,336,6.173,336,2.0722
SPRP,true,50,60,3,1,22,3,364,57.7303,364,4.3178,364,2.4033
SPRP,true,50,60,3,1,23,3,318,131.241,318,4.7989,318,1.9257
SPRP,true,50,60,3,1,24,3,330,6.6358,330,6.3499,330,2.0487
SPRP,true,50,60,3,1,25,3,266,101.503,266,3.4764,266,1.9153
SPRP,true,50,60,3,1,26,3,346,93.8666,346,6.7502,346,1.6218
SPRP,true,50,60,3,1,27,3,330,356.274,330,5.7152,330,1.4669
SPRP,true,50,60,3,1,28,3,366,723.87,366,4.9575,366,1.862
SPRP,true,50,60,3,1,29,3,328,124.958,328,5.1456,328,1.4251
SPRP,true,50,60,3,1,30,3,416,104.775,416,6.9104,416,2.1964
SPRP,true,50,60,3,1,31,3,354,24.3574,354,7.4275,354,2.0068
SPRP,true,50,60,3,1,32,3,386,68.0639,386,6.5447,386,2.0445
SPRP,true,50,60,3,1,33,3,376,80.8208,376,6.5683,376,2.1647
SPRP,true,50,60,3,1,34,3,350,522.237,350,6.3564,350,1.8988
SPRP,true,50,60,3,1,35,3,316,321.326,316,4.3284,316,1.3792
