problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms]
SPRP with Scattered Storage,false,25,30,30,2,27,103,476,877.968,476,1113.02
SPRP with Scattered Storage,false,25,30,30,2,28,95,476,293.017,476,2349.46
SPRP with Scattered Storage,false,25,30,30,2,29,118,414,1256.15,414,996.632
SPRP with Scattered Storage,false,25,30,30,2,30,97,484,522.638,484,581.541
SPRP with Scattered Storage,false,25,30,30,2,31,102,480,569.736,480,596.012
SPRP with Scattered Storage,false,25,30,30,2,32,108,478,369.888,478,370.6
SPRP with Scattered Storage,false,25,30,30,2,33,83,470,599.187,470,95.7088
SPRP with Scattered Storage,false,25,30,30,2,34,81,470,271.344,470,144.375
SPRP with Scattered Storage,false,25,30,30,2,35,110,540,247.51,540,664.157
SPRP with Scattered Storage,false,25,30,30,2,36,99,488,572.54,488,144.742
SPRP with Scattered Storage,false,25,30,30,2,37,117,514,706.668,514,544.864
SPRP with Scattered Storage,false,25,30,30,2,38,70,510,242.04,510,161.8
SPRP with Scattered Storage,false,25,30,30,2,39,122,446,1108.85,446,575.182
SPRP with Scattered Storage,false,25,30,30,2,40,112,606,997.916,606,607.914
SPRP with Scattered Storage,false,25,30,30,2,41,94,488,278.675,488,119.366
SPRP with Scattered Storage,false,25,30,30,2,42,91,476,391.287,476,351.186
SPRP with Scattered Storage,false,25,30,30,2,43,93,476,366.891,476,264.026
SPRP with Scattered Storage,false,25,30,30,2,44,105,506,454.021,506,152.203
SPRP with Scattered Storage,false,25,30,30,2,45,81,458,546.418,458,86.3097
SPRP with Scattered Storage,false,25,30,30,2,46,97,376,795.445,376,1114.54
SPRP with Scattered Storage,false,25,30,30,2,47,82,542,348.292,542,102.573
SPRP with Scattered Storage,false,25,30,30,2,48,130,526,682.125,526,1266.11
SPRP with Scattered Storage,false,25,30,30,2,49,100,472,1292.36,472,2232.70
SPRP with Scattered Storage,false,25,60,3,2,0,13,198,937.855,198,446.756
SPRP with Scattered Storage,false,25,60,3,2,1,15,164,322.26,164,84.8325
SPRP with Scattered Storage,false,25,60,3,2,2,11,314,506.469,314,82.8185
SPRP with Scattered Storage,false,25,60,3,2,3,14,240,168.68,240,290.308
SPRP with Scattered Storage,false,25,60,3,2,4,13,236,161.889,236,85.4252
SPRP with Scattered Storage,false,25,60,3,2,5,4,220,122.051,220,44.7975
SPRP with Scattered Storage,false,25,60,3,2,6,12,324,458.165,324,119.079
SPRP with Scattered Storage,false,25,60,3,2,7,12,282,250.776,282,101.979
SPRP with Scattered Storage,false,25,60,3,2,8,6,268,707.336,268,63.4095
SPRP with Scattered Storage,false,25,60,3,2,9,8,238,530.681,238,47.3349
SPRP with Scattered Storage,false,25,60,3,2,10,15,214,421.068,214,64.3864
SPRP with Scattered Storage,false,25,60,3,2,11,17,202,439.393,202,72.8838
SPRP with Scattered Storage,false,25,60,3,2,12,10,194,352.392,194,45.7146
SPRP with Scattered Storage,false,25,60,3,2,13,16,380,300.728,380,52.8257
SPRP with Scattered Storage,false,25,60,3,2,14,13,316,297.06,316,47.7585
SPRP with Scattered Storage,false,25,60,3,2,15,13,258,1403.70,258,721.075
SPRP with Scattered Storage,false,25,60,3,2,16,9,282,713.989,282,83.017
SPRP with Scattered Storage,false,25,60,3,2,17,13,194,97.4474,194,80.7367
SPRP with Scattered Storage,false,25,60,3,2,18,15,192,57.6212,192,60.6944
SPRP with Scattered Storage,false,25,60,3,2,19,12,192,494.037,192,49.5049
SPRP with Scattered Storage,false,25,60,3,2,20,16,204,767.396,204,194.935
SPRP with Scattered Storage,false,25,60,3,2,21,7,256,570.922,256,53.4469
SPRP with Scattered Storage,false,25,60,3,2,22,8,186,106.779,186,47.831
SPRP with Scattered Storage,false,25,60,3,2,23,11,332,799.134,332,73.1104
SPRP with Scattered Storage,false,25,60,3,2,24,18,244,80.6113,244,70.619
SPRP with Scattered Storage,false,25,60,3,2,25,4,294,238.06,294,10.6792
SPRP with Scattered Storage,false,25,60,3,2,26,9,200,113.475,200,43.9771
SPRP with Scattered Storage,false,25,60,3,2,27,4,146,144.791,146,47.7744
SPRP with Scattered Storage,false,25,60,3,2,28,15,264,1112.98,264,96.5893
SPRP with Scattered Storage,false,25,60,3,2,29,10,256,1072.62,256,74.6741
SPRP with Scattered Storage,false,25,60,3,2,30,10,236,952.409,236,46.547
SPRP with Scattered Storage,false,25,60,3,2,31,13,242,233.197,242,48.8632
SPRP with Scattered Storage,false,25,60,3,2,32,10,218,830.42,218,113.117
SPRP with Scattered Storage,false,25,60,3,2,33,17,190,199.867,190,55.4554
SPRP with Scattered Storage,false,25,60,3,2,34,6,254,370.115,254,59.2313
SPRP with Scattered Storage,false,25,60,3,2,35,15,312,667.846,312,104.873
SPRP with Scattered Storage,false,25,60,3,2,36,3,272,175.088,272,9.0373
SPRP with Scattered Storage,false,25,60,3,2,37,12,248,367.444,248,48.4006
SPRP with Scattered Storage,false,25,60,3,2,38,15,116,95.8291,116,58.3354
SPRP with Scattered Storage,false,25,60,3,2,39,4,266,255.499,266,10.97
SPRP with Scattered Storage,false,25,60,3,2,40,6,188,130.327,188,93.5523
SPRP with Scattered Storage,false,25,60,3,2,41,3,204,74.0367,204,8.5531
SPRP with Scattered Storage,false,25,60,3,2,42,7,314,272.833,314,8.1632
SPRP with Scattered Storage,false,25,60,3,2,43,7,164,497.243,164,43.0879
SPRP with Scattered Storage,false,25,60,3,2,44,4,268,170.771,268,10.0912
SPRP with Scattered Storage,false,25,60,3,2,45,12,170,744.052,170,69.5794
SPRP with Scattered Storage,false,25,60,3,2,46,14,246,607.409,246,114.067
SPRP with Scattered Storage,false,25,60,3,2,47,3,222,347.651,222,8.2795
SPRP with Scattered Storage,false,25,60,3,2,48,3,206,82.6433,206,9.4681
SPRP with Scattered Storage,false,25,60,3,2,49,19,218,442.807,218,78.1879
SPRP with Scattered Storage,false,25,60,7,2,0,18,424,196.208,424,61.1307
SPRP with Scattered Storage,false,25,60,7,2,1,28,348,527.735,348,437.534
SPRP with Scattered Storage,false,25,60,7,2,2,27,398,147.699,398,140.213
SPRP with Scattered Storage,false,25,60,7,2,3,28,362,245.952,362,277.324
SPRP with Scattered Storage,false,25,60,7,2,4,34,476,294.724,476,152.742
SPRP with Scattered Storage,false,25,60,7,2,5,15,396,227.434,396,57.3101
SPRP with Scattered Storage,false,25,60,7,2,6,18,494,250.721,494,63.3032
SPRP with Scattered Storage,false,25,60,7,2,7,25,382,247.513,382,94.4671
SPRP with Scattered Storage,false,25,60,7,2,8,18,422,486.296,422,63.873
SPRP with Scattered Storage,false,25,60,7,2,9,15,296,414.605,296,57.6172
SPRP with Scattered Storage,false,25,60,7,2,10,41,284,266.147,284,124.116
SPRP with Scattered Storage,false,25,60,7,2,11,27,384,263.479,384,52.2022
SPRP with Scattered Storage,false,25,60,7,2,12,20,314,589.625,314,80.5277
SPRP with Scattered Storage,false,25,60,7,2,13,28,566,377.829,566,79.4295
SPRP with Scattered Storage,false,25,60,7,2,14,29,406,403.685,406,67.9291
SPRP with Scattered Storage,false,25,60,7,2,15,28,350,716.27,350,149.106
SPRP with Scattered Storage,false,25,60,7,2,16,20,400,338.134,400,88.5082
SPRP with Scattered Storage,false,25,60,7,2,17,24,352,66.1069,352,93.0398
SPRP with Scattered Storage,false,25,60,7,2,18,24,360,243.385,360,71.4221
SPRP with Scattered Storage,false,25,60,7,2,19,27,356,550.372,356,61.7581
SPRP with Scattered Storage,false,25,60,7,2,20,21,364,334.014,364,83.5872
SPRP with Scattered Storage,false,25,60,7,2,21,17,332,760.169,332,64.1448
SPRP with Scattered Storage,false,25,60,7,2,22,20,504,629.022,504,229.897
SPRP with Scattered Storage,false,25,60,7,2,23,28,408,717.266,408,244.423
SPRP with Scattered Storage,false,25,60,7,2,24,27,356,296.631,356,163.811
SPRP with Scattered Storage,false,25,60,7,2,25,12,392,200.614,392,46.3388
SPRP with Scattered Storage,false,25,60,7,2,26,26,332,311.141,332,61.1743
SPRP with Scattered Storage,false,25,60,7,2,27,17,294,329.142,294,497.539
SPRP with Scattered Storage,false,25,60,7,2,28,29,382,215.472,382,118.298
SPRP with Scattered Storage,false,25,60,7,2,29,30,330,1245.07,330,348.309
SPRP with Scattered Storage,false,25,60,7,2,30,23,310,894.398,310,51.6512
SPRP with Scattered Storage,false,25,60,7,2,31,29,312,394.601,312,147.024
SPRP with Scattered Storage,false,25,60,7,2,32,26,250,354.38,250,194.851
SPRP with Scattered Storage,false,25,60,7,2,33,35,266,384.962,266,265.061
SPRP with Scattered Storage,false,25,60,7,2,34,15,376,230.423,376,47.6993
SPRP with Scattered Storage,false,25,60,7,2,35,25,506,772.274,506,212.199
SPRP with Scattered Storage,false,25,60,7,2,36,16,298,177.358,298,49.3355
SPRP with Scattered Storage,false,25,60,7,2,37,24,380,358.026,380,108.443
SPRP with Scattered Storage,false,25,60,7,2,38,28,286,226.505,286,87.5233
SPRP with Scattered Storage,false,25,60,7,2,39,14,386,254.329,386,54.6539
SPRP with Scattered Storage,false,25,60,7,2,40,29,260,459.553,260,302.104
SPRP with Scattered Storage,false,25,60,7,2,41,26,298,327.263,298,153.211
SPRP with Scattered Storage,false,25,60,7,2,42,21,376,259.432,376,52.9799
SPRP with Scattered Storage,false,25,60,7,2,43,21,350,121.894,350,59.2599
SPRP with Scattered Storage,false,25,60,7,2,44,16,340,186.819,340,50.6411
SPRP with Scattered Storage,false,25,60,7,2,45,19,376,316.296,376,70.0888
SPRP with Scattered Storage,false,25,60,7,2,46,30,368,226.438,368,179.173
SPRP with Scattered Storage,false,25,60,7,2,47,17,396,223.02,396,245.915
SPRP with Scattered Storage,false,25,60,7,2,48,12,340,151.89,340,18.3568
SPRP with Scattered Storage,false,25,60,7,2,49,33,258,456.851,258,222.617
SPRP with Scattered Storage,false,25,60,15,2,0,45,558,248.493,558,129.512
SPRP with Scattered Storage,false,25,60,15,2,1,56,478,601.176,478,449.076
SPRP with Scattered Storage,false,25,60,15,2,2,62,562,632.396,562,840.734
SPRP with Scattered Storage,false,25,60,15,2,3,54,504,482.828,504,317.09
SPRP with Scattered Storage,false,25,60,15,2,4,62,540,118.208,540,131.499
SPRP with Scattered Storage,false,25,60,15,2,5,39,596,336.598,596,71.8681
SPRP with Scattered Storage,false,25,60,15,2,6,48,652,363.591,652,185.149
SPRP with Scattered Storage,false,25,60,15,2,7,46,592,340.658,592,146.755
SPRP with Scattered Storage,false,25,60,15,2,8,52,628,300.945,628,81.7288
SPRP with Scattered Storage,false,25,60,15,2,9,37,472,367.771,472,224.238
SPRP with Scattered Storage,false,25,60,15,2,10,71,450,1006.83,450,2025.14
SPRP with Scattered Storage,false,25,60,15,2,11,62,658,276.56,658,220.047
SPRP with Scattered Storage,false,25,60,15,2,12,53,450,446.596,450,295.055
SPRP with Scattered Storage,false,25,60,15,2,13,61,642,213.488,642,337.916
SPRP with Scattered Storage,false,25,60,15,2,14,52,588,299.008,588,302.248
SPRP with Scattered Storage,false,25,60,15,2,15,57,432,185.354,432,113.287
SPRP with Scattered Storage,false,25,60,15,2,16,50,576,228.785,576,80.5741
SPRP with Scattered Storage,false,25,60,15,2,17,49,560,597.976,560,188.84
SPRP with Scattered Storage,false,25,60,15,2,18,48,510,141.795,510,125.174
SPRP with Scattered Storage,false,25,60,15,2,19,54,508,918.299,508,137.808
SPRP with Scattered Storage,false,25,60,15,2,20,42,482,501.894,482,153.54
SPRP with Scattered Storage,false,25,60,15,2,21,57,484,1059.53,484,354.11
SPRP with Scattered Storage,false,25,60,15,2,22,47,628,291.745,628,329.055
SPRP with Scattered Storage,false,25,60,15,2,23,47,512,277.464,512,134.297
SPRP with Scattered Storage,false,25,60,15,2,24,54,654,452.677,654,390.969
SPRP with Scattered Storage,false,25,60,15,2,25,37,576,256.995,576,121.144
SPRP with Scattered Storage,false,25,60,15,2,26,46,610,362.98,610,77.3199
SPRP with Scattered Storage,false,25,60,15,2,27,41,446,301.922,446,167.227
SPRP with Scattered Storage,false,25,60,15,2,28,55,556,524.254,556,452.909
SPRP with Scattered Storage,false,25,60,15,2,29,79,418,931.513,418,311.08
SPRP with Scattered Storage,false,25,60,15,2,30,62,426,276.374,426,192.634
SPRP with Scattered Storage,false,25,60,15,2,31,66,562,949.025,562,868.901
SPRP with Scattered Storage,false,25,60,15,2,32,45,486,90.6015,486,94.9395
SPRP with Scattered Storage,false,25,60,15,2,33,66,504,288.861,504,114.084
SPRP with Scattered Storage,false,25,60,15,2,34,43,556,318.853,556,150.093
SPRP with Scattered Storage,false,25,60,15,2,35,43,660,446.549,660,152.262
SPRP with Scattered Storage,false,25,60,15,2,36,57,470,127.479,470,178.647
SPRP with Scattered Storage,false,25,60,15,2,37,58,532,324.243,532,77.4028
SPRP with Scattered Storage,false,25,60,15,2,38,56,502,141.217,502,149.282
SPRP with Scattered Storage,false,25,60,15,2,39,47,582,389.38,582,132.209
SPRP with Scattered Storage,false,25,60,15,2,40,56,456,257.147,456,249.757
SPRP with Scattered Storage,false,25,60,15,2,41,52,430,280.206,430,243.662
SPRP with Scattered Storage,false,25,60,15,2,42,46,568,186.715,568,136.411
SPRP with Scattered Storage,false,25,60,15,2,43,48,586,448.603,586,123.823
SPRP with Scattered Storage,false,25,60,15,2,44,48,474,235.767,474,124.556
SPRP with Scattered Storage,false,25,60,15,2,45,55,430,654.165,430,444.027
SPRP with Scattered Storage,false,25,60,15,2,46,64,626,290.669,626,438.807
SPRP with Scattered Storage,false,25,60,15,2,47,40,644,368.987,644,324.354
SPRP with Scattered Storage,false,25,60,15,2,48,51,524,615.067,524,121.795
SPRP with Scattered Storage,false,25,60,15,2,49,59,460,583.119,460,221.076
SPRP with Scattered Storage,false,25,60,30,2,0,88,740,190.177,740,211.231
SPRP with Scattered Storage,false,25,60,30,2,1,121,648,292.242,648,696.347
SPRP with Scattered Storage,false,25,60,30,2,2,136,794,752.239,794,273.666
SPRP with Scattered Storage,false,25,60,30,2,3,118,692,854.416,692,1175.26
SPRP with Scattered Storage,false,25,60,30,2,4,115,824,627.549,824,276.306
SPRP with Scattered Storage,false,25,60,30,2,5,89,914,803.562,914,473.604
SPRP with Scattered Storage,false,25,60,30,2,6,101,782,444.236,782,634.609
SPRP with Scattered Storage,false,25,60,30,2,7,90,828,320.798,828,305.578
SPRP with Scattered Storage,false,25,60,30,2,8,107,894,291.608,894,633.31
SPRP with Scattered Storage,false,25,60,30,2,9,106,744,1344.57,744,868.878
SPRP with Scattered Storage,false,25,60,30,2,10,116,756,298.456,756,389.779
SPRP with Scattered Storage,false,25,60,30,2,11,102,912,717.822,912,146.037
SPRP with Scattered Storage,false,25,60,30,2,12,113,670,462.164,670,918.788
SPRP with Scattered Storage,false,25,60,30,2,13,110,946,482.907,946,322.701
SPRP with Scattered Storage,false,25,60,30,2,14,110,840,186.187,840,174.952
SPRP with Scattered Storage,false,25,60,30,2,15,125,712,578.272,712,866.822
SPRP with Scattered Storage,false,25,60,30,2,16,89,904,518.482,904,322.099
SPRP with Scattered Storage,false,25,60,30,2,17,103,746,510.759,746,460.847
SPRP with Scattered Storage,false,25,60,30,2,18,87,806,593.991,806,297.981
SPRP with Scattered Storage,false,25,60,30,2,19,108,746,328.518,746,595.284
SPRP with Scattered Storage,false,25,60,30,2,20,97,790,462.835,790,410.564
SPRP with Scattered Storage,false,25,60,30,2,21,109,716,489.198,716,1647.38
SPRP with Scattered Storage,false,25,60,30,2,22,97,858,996.604,858,1998.90
SPRP with Scattered Storage,false,25,60,30,2,23,97,712,243.68,712,277.865
SPRP with Scattered Storage,false,25,60,30,2,24,120,770,175.838,770,394.715
SPRP with Scattered Storage,false,25,60,30,2,25,77,844,414.744,844,307.525
SPRP with Scattered Storage,false,25,60,30,2,26,107,834,1057.52,834,220.95
SPRP with Scattered Storage,false,25,60,30,2,27,94,706,312.626,706,345.173
SPRP with Scattered Storage,false,25,60,30,2,28,102,760,956.872,760,457.996
SPRP with Scattered Storage,false,25,60,30,2,29,134,724,1564.84,724,739.09
SPRP with Scattered Storage,false,25,60,30,2,30,107,758,726.222,758,934.418
SPRP with Scattered Storage,false,25,60,30,2,31,124,750,546.235,750,1335.59
SPRP with Scattered Storage,false,25,60,30,2,32,103,800,231.302,800,763.406
SPRP with Scattered Storage,false,25,60,30,2,33,112,770,213.744,770,711.834
SPRP with Scattered Storage,false,25,60,30,2,34,93,736,267.259,736,153.084
SPRP with Scattered Storage,false,25,60,30,2,35,95,780,237.328,780,643.971
SPRP with Scattered Storage,false,25,60,30,2,36,93,734,494.442,734,124.245
SPRP with Scattered Storage,false,25,60,30,2,37,100,784,475.772,784,1353.01
SPRP with Scattered Storage,false,25,60,30,2,38,108,710,226.718,710,517.982
SPRP with Scattered Storage,false,25,60,30,2,39,90,820,626.538,820,427.972
SPRP with Scattered Storage,false,25,60,30,2,40,119,662,770.021,662,1001.17
SPRP with Scattered Storage,false,25,60,30,2,41,112,742,1265.85,742,2065.62
SPRP with Scattered Storage,false,25,60,30,2,42,85,878,261.296,878,239.138
SPRP with Scattered Storage,false,25,60,30,2,43,101,744,642.658,744,847.378
SPRP with Scattered Storage,false,25,60,30,2,44,101,742,336.342,742,130.435
SPRP with Scattered Storage,false,25,60,30,2,45,95,740,639.06,740,144.979
SPRP with Scattered Storage,false,25,60,30,2,46,103,890,477.833,890,376.24
SPRP with Scattered Storage,false,25,60,30,2,47,82,908,273.81,908,192.495
SPRP with Scattered Storage,false,25,60,30,2,48,113,750,258.281,750,274.396
SPRP with Scattered Storage,false,25,60,30,2,49,124,688,519.409,688,380.101
SPRP with Scattered Storage,false,25,180,3,2,0,7,528,343.251,528,44.9499
SPRP with Scattered Storage,false,25,180,3,2,1,13,538,480.531,538,63.2412
SPRP with Scattered Storage,false,25,180,3,2,2,11,520,299.037,520,58.5032
SPRP with Scattered Storage,false,25,180,3,2,3,10,404,605.794,404,92.7644
SPRP with Scattered Storage,false,25,180,3,2,4,12,562,772.122,562,426.695
SPRP with Scattered Storage,false,25,180,3,2,5,8,392,513.15,392,45.8256
SPRP with Scattered Storage,false,25,180,3,2,6,8,598,567.856,598,116.96
SPRP with Scattered Storage,false,25,180,3,2,7,19,522,1289.56,522,787.937
SPRP with Scattered Storage,false,25,180,3,2,8,22,454,1213.19,454,301.836
SPRP with Scattered Storage,false,25,180,3,2,9,9,380,221.268,380,62.1991
SPRP with Scattered Storage,false,25,180,3,2,10,15,302,328.525,302,63.7802
SPRP with Scattered Storage,false,25,180,3,2,11,7,734,152.873,734,7.6009
SPRP with Scattered Storage,false,25,180,3,2,12,4,490,236.296,490,10.7286
SPRP with Scattered Storage,false,25,180,3,2,13,12,678,159.452,678,62.9249
SPRP with Scattered Storage,false,25,180,3,2,14,3,438,125.365,438,7.8762
SPRP with Scattered Storage,false,25,180,3,2,15,14,336,105.027,336,48.3229
SPRP with Scattered Storage,false,25,180,3,2,16,7,550,247.487,550,44.1156
SPRP with Scattered Storage,false,25,180,3,2,17,15,532,912.211,532,240.488
SPRP with Scattered Storage,false,25,180,3,2,18,18,410,449.438,410,74.4867
SPRP with Scattered Storage,false,25,180,3,2,19,10,444,1314.86,444,90.7152
SPRP with Scattered Storage,false,25,180,3,2,20,17,450,930.973,450,54.0094
SPRP with Scattered Storage,false,25,180,3,2,21,14,348,85.5581,348,56.065
SPRP with Scattered Storage,false,25,180,3,2,22,15,572,867.717,572,81.2506
SPRP with Scattered Storage,false,25,180,3,2,23,9,666,637.469,666,55.1837
SPRP with Scattered Storage,false,25,180,3,2,24,4,628,171.022,628,12.4053
SPRP with Scattered Storage,false,25,180,3,2,25,4,566,254.493,566,5.9925
SPRP with Scattered Storage,false,25,180,3,2,26,7,606,297.204,606,77.1791
SPRP with Scattered Storage,false,25,180,3,2,27,23,372,1464.22,372,314.713
SPRP with Scattered Storage,false,25,180,3,2,28,14,580,497.393,580,313.474
