filename,num_aisles,num_cells,alpha,articles,seed,objective,DP time [ms],NF time [ms],TSP time [ms]
unit_F1_m5_C60_a15_5.txt,5,60,1,15,5,236,0.2115,5.7819,4.84
unit_F1_m5_C60_a15_6.txt,5,60,1,15,6,212,0.169,4.1124,4.69
unit_F1_m5_C60_a15_7.txt,5,60,1,15,7,218,0.2078,5.4358,5.63
unit_F1_m5_C60_a15_8.txt,5,60,1,15,8,204,0.1912,3.0736,6.25
unit_F1_m5_C60_a15_9.txt,5,60,1,15,9,210,0.2015,4.8403,2.66
unit_F1_m5_C60_a15_10.txt,5,60,1,15,10,188,0.1824,3.7354,3.59
unit_F1_m5_C60_a15_11.txt,5,60,1,15,11,208,0.1892,5.6266,6.09
unit_F1_m5_C60_a15_12.txt,5,60,1,15,12,182,0.1821,4.6447,4.06
unit_F1_m5_C60_a15_13.txt,5,60,1,15,13,190,0.2005,4.5569,4.69
unit_F1_m5_C60_a15_14.txt,5,60,1,15,14,234,0.1776,4.3289,5.31
unit_F1_m5_C60_a15_15.txt,5,60,1,15,15,222,0.1741,3.337,7.5
unit_F1_m5_C60_a15_16.txt,5,60,1,15,16,222,0.2212,5.6936,4.22
unit_F1_m5_C60_a15_17.txt,5,60,1,15,17,220,0.202,4.8719,4.38
unit_F1_m5_C60_a15_18.txt,5,60,1,15,18,210,0.2056,5.6359,5.16
unit_F1_m5_C60_a15_19.txt,5,60,1,15,19,230,0.2039,5.414,6.88
unit_F1_m5_C60_a15_20.txt,5,60,1,15,20,212,0.2506,4.4256,6.09
unit_F1_m5_C60_a15_21.txt,5,60,1,15,21,186,0.1057,1.7909,12.34
unit_F1_m5_C60_a15_22.txt,5,60,1,15,22,200,0.1755,4.1955,2.97
unit_F1_m5_C60_a15_23.txt,5,60,1,15,23,194,0.1716,4.0733,3.91
unit_F1_m5_C60_a15_24.txt,5,60,1,15,24,194,0.1404,3.2855,8.28
unit_F1_m5_C60_a15_25.txt,5,60,1,15,25,230,0.2131,5.583,3.44
unit_F1_m5_C60_a15_26.txt,5,60,1,15,26,192,0.17,4.0911,5
unit_F1_m5_C60_a15_27.txt,5,60,1,15,27,218,0.2018,4.6617,7.34
unit_F1_m5_C60_a15_28.txt,5,60,1,15,28,208,0.2085,5.6555,5.78
unit_F1_m5_C60_a15_29.txt,5,60,1,15,29,200,0.1973,4.6342,3.28
unit_F1_m5_C60_a15_30.txt,5,60,1,15,30,210,0.1985,4.0785,5.31
unit_F1_m5_C60_a15_31.txt,5,60,1,15,31,252,0.2017,5.182,7.81
unit_F1_m5_C60_a15_32.txt,5,60,1,15,32,234,0.2008,4.7611,12.81
unit_F1_m5_C60_a15_33.txt,5,60,1,15,33,212,0.1658,3.6698,8.28
unit_F1_m5_C60_a15_34.txt,5,60,1,15,34,238,0.2052,6.2163,8.59
unit_F1_m5_C60_a15_35.txt,5,60,1,15,35,198,0.1733,3.7424,5
unit_F1_m5_C60_a15_36.txt,5,60,1,15,36,228,0.2041,5.3103,5.63
unit_F1_m5_C60_a15_37.txt,5,60,1,15,37,228,0.1881,4.0564,6.88
unit_F1_m5_C60_a15_38.txt,5,60,1,15,38,222,0.207,4.903,6.88
unit_F1_m5_C60_a15_39.txt,5,60,1,15,39,220,0.1849,4.6663,6.25
unit_F1_m5_C60_a15_40.txt,5,60,1,15,40,224,0.2024,4.7621,4.84
unit_F1_m5_C60_a15_41.txt,5,60,1,15,41,222,0.2013,4.4826,4.84
unit_F1_m5_C60_a15_42.txt,5,60,1,15,42,226,0.2029,4.9345,5.94
unit_F1_m5_C60_a15_43.txt,5,60,1,15,43,236,0.1948,4.5899,5.47
unit_F1_m5_C60_a15_44.txt,5,60,1,15,44,188,0.1653,10.4113,6.56
unit_F1_m5_C60_a15_45.txt,5,60,1,15,45,204,0.1965,4.5237,6.56
unit_F1_m5_C60_a15_46.txt,5,60,1,15,46,200,0.1994,4.2901,3.75
unit_F1_m5_C60_a15_47.txt,5,60,1,15,47,230,0.2027,14.9134,5
unit_F1_m5_C60_a15_48.txt,5,60,1,15,48,208,0.1715,3.9168,7.34
unit_F1_m5_C60_a15_49.txt,5,60,1,15,49,198,0.1246,8.418,6.41
unit_F1_m5_C60_a30_0.txt,5,60,1,30,0,308,0.2304,19.1454,24.53
unit_F1_m5_C60_a30_1.txt,5,60,1,30,1,274,0.2234,16.5816,9.22
unit_F1_m5_C60_a30_2.txt,5,60,1,30,2,270,0.2372,6.4454,27.19
unit_F1_m5_C60_a30_3.txt,5,60,1,30,3,292,0.2215,16.1311,27.66
unit_F1_m5_C60_a30_4.txt,5,60,1,30,4,304,0.2312,6.6245,537.66
unit_F1_m5_C60_a30_5.txt,5,60,1,30,5,292,0.2232,6.2005,14.38
unit_F1_m5_C60_a30_6.txt,5,60,1,30,6,296,0.2262,6.6989,43.75
unit_F1_m5_C60_a30_7.txt,5,60,1,30,7,272,0.2303,18.0786,23.13
unit_F1_m5_C60_a30_8.txt,5,60,1,30,8,314,0.2289,6.7929,38.59
unit_F1_m5_C60_a30_9.txt,5,60,1,30,9,302,0.2181,5.8134,24.84
unit_F1_m5_C60_a30_10.txt,5,60,1,30,10,272,0.2196,6.0088,19.38
unit_F1_m5_C60_a30_11.txt,5,60,1,30,11,278,0.223,6.5008,29.53
unit_F1_m5_C60_a30_12.txt,5,60,1,30,12,298,0.1952,5.7571,32.34
unit_F1_m5_C60_a30_13.txt,5,60,1,30,13,282,0.2275,6.1644,11.56
unit_F1_m5_C60_a30_14.txt,5,60,1,30,14,282,0.2259,5.9467,23.28
unit_F1_m5_C60_a30_15.txt,5,60,1,30,15,300,0.2166,5.9919,22.19
unit_F1_m5_C60_a30_16.txt,5,60,1,30,16,276,0.2279,6.5611,31.56
unit_F1_m5_C60_a30_17.txt,5,60,1,30,17,290,0.2339,19.2438,13.91
unit_F1_m5_C60_a30_18.txt,5,60,1,30,18,312,0.238,6.6926,19.06
unit_F1_m5_C60_a30_19.txt,5,60,1,30,19,288,0.2344,19.1329,13.13
unit_F1_m5_C60_a30_20.txt,5,60,1,30,20,302,0.2309,6.7257,20
unit_F1_m5_C60_a30_21.txt,5,60,1,30,21,272,0.2213,7.1277,13.75
unit_F1_m5_C60_a30_22.txt,5,60,1,30,22,322,0.2347,6.7493,13.59
unit_F1_m5_C60_a30_23.txt,5,60,1,30,23,276,0.2261,5.752,18.75
unit_F1_m5_C60_a30_24.txt,5,60,1,30,24,294,0.2369,6.3087,9.38
unit_F1_m5_C60_a30_25.txt,5,60,1,30,25,284,0.2229,6.1403,13.28
unit_F1_m5_C60_a30_26.txt,5,60,1,30,26,304,0.2583,6.3908,31.72
unit_F1_m5_C60_a30_27.txt,5,60,1,30,27,292,0.2284,6.4897,10.47
unit_F1_m5_C60_a30_28.txt,5,60,1,30,28,308,0.2306,6.5818,14.84
unit_F1_m5_C60_a30_29.txt,5,60,1,30,29,306,0.2287,6.0634,49.38
unit_F1_m5_C60_a30_30.txt,5,60,1,30,30,272,0.2194,13.5921,17.5
unit_F1_m5_C60_a30_31.txt,5,60,1,30,31,312,0.2257,18.6297,16.41
unit_F1_m5_C60_a30_32.txt,5,60,1,30,32,322,0.23,6.44,21.41
unit_F1_m5_C60_a30_33.txt,5,60,1,30,33,272,0.216,6.082,16.88
unit_F1_m5_C60_a30_34.txt,5,60,1,30,34,274,0.2279,6.6063,19.84
unit_F1_m5_C60_a30_35.txt,5,60,1,30,35,280,0.1981,5.6629,40.31
unit_F1_m5_C60_a30_36.txt,5,60,1,30,36,266,0.2208,5.864,13.28
unit_F1_m5_C60_a30_37.txt,5,60,1,30,37,286,0.1991,5.665,17.81
unit_F1_m5_C60_a30_38.txt,5,60,1,30,38,294,0.2273,19.1287,19.06
unit_F1_m5_C60_a30_39.txt,5,60,1,30,39,304,0.2374,6.8743,16.09
unit_F1_m5_C60_a30_40.txt,5,60,1,30,40,306,0.2316,6.4182,9.53
unit_F1_m5_C60_a30_41.txt,5,60,1,30,41,282,0.2283,6.6557,15.47
unit_F1_m5_C60_a30_42.txt,5,60,1,30,42,290,0.226,6.5804,24.22
unit_F1_m5_C60_a30_43.txt,5,60,1,30,43,294,0.2252,6.2949,39.06
unit_F1_m5_C60_a30_44.txt,5,60,1,30,44,260,0.2254,6.6312,12.5
unit_F1_m5_C60_a30_45.txt,5,60,1,30,45,300,0.2279,6.3646,13.28
unit_F1_m5_C60_a30_46.txt,5,60,1,30,46,278,0.2335,6.2508,12.97
unit_F1_m5_C60_a30_47.txt,5,60,1,30,47,274,0.2294,6.6566,14.06
unit_F1_m5_C60_a30_48.txt,5,60,1,30,48,288,0.2257,6.522,33.28
unit_F1_m5_C60_a30_49.txt,5,60,1,30,49,262,0.1919,5.5292,13.44
unit_F1_m5_C180_a3_0.txt,5,180,1,3,0,260,0.1186,1.1622,0.16
unit_F1_m5_C180_a3_1.txt,5,180,1,3,1,200,0.0753,3.1336,0.47
unit_F1_m5_C180_a3_2.txt,5,180,1,3,2,284,0.1007,3.2377,0.78
unit_F1_m5_C180_a3_3.txt,5,180,1,3,3,284,0.1217,7.4667,0.94
unit_F1_m5_C180_a3_4.txt,5,180,1,3,4,388,0.1471,1.27,0.47
unit_F1_m5_C180_a3_5.txt,5,180,1,3,5,290,0.0616,1.9012,0
unit_F1_m5_C180_a3_6.txt,5,180,1,3,6,338,0.1488,1.4608,0.47
unit_F1_m5_C180_a3_7.txt,5,180,1,3,7,370,0.1479,1.7003,0.47
unit_F1_m5_C180_a3_8.txt,5,180,1,3,8,222,0.1121,1.1037,0.47
unit_F1_m5_C180_a3_9.txt,5,180,1,3,9,376,0.1371,1.4456,0.78
unit_F1_m5_C180_a3_10.txt,5,180,1,3,10,378,0.1122,1.47,0.16
unit_F1_m5_C180_a3_11.txt,5,180,1,3,11,350,0.1224,1.32,0.47
unit_F1_m5_C180_a3_12.txt,5,180,1,3,12,430,0.0846,1.1823,0.78
unit_F1_m5_C180_a3_13.txt,5,180,1,3,13,382,0.1416,1.6215,0
unit_F1_m5_C180_a3_14.txt,5,180,1,3,14,272,0.1373,1.2847,0.63
unit_F1_m5_C180_a3_15.txt,5,180,1,3,15,324,0.0629,0.8199,0.63
unit_F1_m5_C180_a3_16.txt,5,180,1,3,16,358,0.1271,1.3983,0.63
unit_F1_m5_C180_a3_17.txt,5,180,1,3,17,264,0.0536,0.6579,0.31
unit_F1_m5_C180_a3_18.txt,5,180,1,3,18,370,0.123,1.2537,0.16
unit_F1_m5_C180_a3_19.txt,5,180,1,3,19,382,0.146,1.2517,0.63
unit_F1_m5_C180_a3_20.txt,5,180,1,3,20,410,0.1402,1.4965,0.31
unit_F1_m5_C180_a3_21.txt,5,180,1,3,21,376,0.086,1.094,0.78
unit_F1_m5_C180_a3_22.txt,5,180,1,3,22,254,0.1105,2.9962,0.16
unit_F1_m5_C180_a3_23.txt,5,180,1,3,23,402,0.1313,1.5442,0.31
unit_F1_m5_C180_a3_24.txt,5,180,1,3,24,310,0.092,3.2969,0.31
unit_F1_m5_C180_a3_25.txt,5,180,1,3,25,378,0.1141,1.4683,0.16
unit_F1_m5_C180_a3_26.txt,5,180,1,3,26,220,0.0623,1.3555,0.16
unit_F1_m5_C180_a3_27.txt,5,180,1,3,27,318,0.1256,1.5328,0.63
unit_F1_m5_C180_a3_28.txt,5,180,1,3,28,208,0.1476,1.6789,0.47
unit_F1_m5_C180_a3_29.txt,5,180,1,3,29,296,0.1484,1.6726,0.16
unit_F1_m5_C180_a3_30.txt,5,180,1,3,30,212,0.1079,3.9213,0.63
unit_F1_m5_C180_a3_31.txt,5,180,1,3,31,290,0.124,1.3867,0.31
unit_F1_m5_C180_a3_32.txt,5,180,1,3,32,382,0.1484,4.661,0.47
unit_F1_m5_C180_a3_33.txt,5,180,1,3,33,374,0.0792,0.8286,0.63
unit_F1_m5_C180_a3_34.txt,5,180,1,3,34,366,0.1142,1.255,0.47
unit_F1_m5_C180_a3_35.txt,5,180,1,3,35,416,0.1051,3.7034,0.63
unit_F1_m5_C180_a3_36.txt,5,180,1,3,36,220,0.1488,1.6709,0.78
unit_F1_m5_C180_a3_37.txt,5,180,1,3,37,376,0.1214,1.5002,0.78
unit_F1_m5_C180_a3_38.txt,5,180,1,3,38,382,0.0991,1.0706,0.78
unit_F1_m5_C180_a3_39.txt,5,180,1,3,39,308,0.0696,2.4859,0.31
unit_F1_m5_C180_a3_40.txt,5,180,1,3,40,266,0.1,1.1522,0.47
unit_F1_m5_C180_a3_41.txt,5,180,1,3,41,378,0.082,2.8828,0.31
unit_F1_m5_C180_a3_42.txt,5,180,1,3,42,200,0.0732,1.0471,0.78
unit_F1_m5_C180_a3_43.txt,5,180,1,3,43,354,0.0936,1.077,0.78
unit_F1_m5_C180_a3_44.txt,5,180,1,3,44,424,0.1007,1.3102,0.31
unit_F1_m5_C180_a3_45.txt,5,180,1,3,45,222,0.0632,1.2367,0.63
unit_F1_m5_C180_a3_46.txt,5,180,1,3,46,340,0.1476,1.6057,0.47
unit_F1_m5_C180_a3_47.txt,5,180,1,3,47,306,0.1477,1.7014,0
unit_F1_m5_C180_a3_48.txt,5,180,1,3,48,154,0.0702,1.1013,0.47
unit_F1_m5_C180_a3_49.txt,5,180,1,3,49,322,0.0973,1.4216,0.47
unit_F1_m5_C180_a7_0.txt,5,180,1,7,0,414,0.1704,9.0994,0.78
unit_F1_m5_C180_a7_1.txt,5,180,1,7,1,400,0.1123,2.073,0.63
unit_F1_m5_C180_a7_2.txt,5,180,1,7,2,308,0.1153,3.4867,0.63
unit_F1_m5_C180_a7_3.txt,5,180,1,7,3,348,0.1578,3.6725,0.47
unit_F1_m5_C180_a7_4.txt,5,180,1,7,4,420,0.1726,9.4482,0.31
unit_F1_m5_C180_a7_5.txt,5,180,1,7,5,470,0.1576,5.355,0.63
unit_F1_m5_C180_a7_6.txt,5,180,1,7,6,452,0.1756,11.0327,1.09
unit_F1_m5_C180_a7_7.txt,5,180,1,7,7,450,0.1847,3.6841,0.47
unit_F1_m5_C180_a7_8.txt,5,180,1,7,8,374,0.1437,2.8656,0.47
unit_F1_m5_C180_a7_9.txt,5,180,1,7,9,404,0.1819,2.4098,0.78
unit_F1_m5_C180_a7_10.txt,5,180,1,7,10,408,0.1345,7.4432,0.63
unit_F1_m5_C180_a7_11.txt,5,180,1,7,11,406,0.1502,5.6245,1.56
unit_F1_m5_C180_a7_12.txt,5,180,1,7,12,464,0.1712,8.9601,0.31
unit_F1_m5_C180_a7_13.txt,5,180,1,7,13,456,0.1774,3.3246,0.94
unit_F1_m5_C180_a7_14.txt,5,180,1,7,14,470,0.1774,2.0769,0.63
unit_F1_m5_C180_a7_15.txt,5,180,1,7,15,400,0.0702,1.3197,0.31
unit_F1_m5_C180_a7_16.txt,5,180,1,7,16,418,0.1494,5.9453,0.63
unit_F1_m5_C180_a7_17.txt,5,180,1,7,17,478,0.1304,2.3619,1.09
unit_F1_m5_C180_a7_18.txt,5,180,1,7,18,430,0.1452,2.9109,0.94
unit_F1_m5_C180_a7_19.txt,5,180,1,7,19,440,0.1782,3.1464,0.94
unit_F1_m5_C180_a7_20.txt,5,180,1,7,20,422,0.148,6.1266,1.25
unit_F1_m5_C180_a7_21.txt,5,180,1,7,21,424,0.1105,2.0848,1.09
unit_F1_m5_C180_a7_22.txt,5,180,1,7,22,382,0.1266,1.9517,0.78
unit_F1_m5_C180_a7_23.txt,5,180,1,7,23,466,0.14,1.93,0.78
unit_F1_m5_C180_a7_24.txt,5,180,1,7,24,462,0.1157,2.1618,0.31
unit_F1_m5_C180_a7_25.txt,5,180,1,7,25,406,0.1996,3.3588,0.63
unit_F1_m5_C180_a7_26.txt,5,180,1,7,26,234,0.1161,1.9892,0.63
unit_F1_m5_C180_a7_27.txt,5,180,1,7,27,424,0.1716,3.6419,0.78
unit_F1_m5_C180_a7_28.txt,5,180,1,7,28,396,0.183,2.5703,0.63
unit_F1_m5_C180_a7_29.txt,5,180,1,7,29,462,0.1716,2.6371,0.63
unit_F1_m5_C180_a7_30.txt,5,180,1,7,30,436,0.1862,3.4244,0.47
unit_F1_m5_C180_a7_31.txt,5,180,1,7,31,448,0.1587,3.4433,0.31
unit_F1_m5_C180_a7_32.txt,5,180,1,7,32,436,0.1769,3.8167,1.25
unit_F1_m5_C180_a7_33.txt,5,180,1,7,33,458,0.1006,1.7442,0.78
unit_F1_m5_C180_a7_34.txt,5,180,1,7,34,392,0.1442,2.1065,0.94
unit_F1_m5_C180_a7_35.txt,5,180,1,7,35,434,0.1794,3.4602,0.47
unit_F1_m5_C180_a7_36.txt,5,180,1,7,36,428,0.1825,2.6909,0.78
unit_F1_m5_C180_a7_37.txt,5,180,1,7,37,430,0.1498,2.5429,0.47
unit_F1_m5_C180_a7_38.txt,5,180,1,7,38,414,0.1451,2.8645,1.25
unit_F1_m5_C180_a7_39.txt,5,180,1,7,39,436,0.1136,4.8653,1.56
unit_F1_m5_C180_a7_40.txt,5,180,1,7,40,312,0.1357,4.545,1.41
unit_F1_m5_C180_a7_41.txt,5,180,1,7,41,396,0.1396,2.2411,0.47
unit_F1_m5_C180_a7_42.txt,5,180,1,7,42,388,0.1448,2.1421,0.94
unit_F1_m5_C180_a7_43.txt,5,180,1,7,43,382,0.1316,1.5914,1.25
unit_F1_m5_C180_a7_44.txt,5,180,1,7,44,546,0.1631,3.5649,0.78
unit_F1_m5_C180_a7_45.txt,5,180,1,7,45,404,0.1666,2.0962,0.78
unit_F1_m5_C180_a7_46.txt,5,180,1,7,46,460,0.1667,2.2826,0.47
unit_F1_m5_C180_a7_47.txt,5,180,1,7,47,416,0.1684,2.2721,0.31
unit_F1_m5_C180_a7_48.txt,5,180,1,7,48,414,0.1532,2.9331,0.31
unit_F1_m5_C180_a7_49.txt,5,180,1,7,49,412,0.1528,3.5051,0.31
unit_F1_m5_C180_a15_0.txt,5,180,1,15,0,652,0.2114,6.0743,5.47
unit_F1_m5_C180_a15_1.txt,5,180,1,15,1,576,0.2385,6.6907,7.81
unit_F1_m5_C180_a15_2.txt,5,180,1,15,2,552,0.1921,3.179,6.88
unit_F1_m5_C180_a15_3.txt,5,180,1,15,3,532,0.2084,4.0482,11.56
unit_F1_m5_C180_a15_4.txt,5,180,1,15,4,666,0.2331,5.7151,9.53
unit_F1_m5_C180_a15_5.txt,5,180,1,15,5,624,0.2169,5.6283,6.41
unit_F1_m5_C180_a15_6.txt,5,180,1,15,6,524,0.216,4.8454,3.13
unit_F1_m5_C180_a15_7.txt,5,180,1,15,7,572,0.1983,4.1253,10.47
unit_F1_m5_C180_a15_8.txt,5,180,1,15,8,488,0.1729,4.2483,7.5
unit_F1_m5_C180_a15_9.txt,5,180,1,15,9,630,0.2039,4.7238,10.94
unit_F1_m5_C180_a15_10.txt,5,180,1,15,10,590,0.1871,5.5546,6.72
unit_F1_m5_C180_a15_11.txt,5,180,1,15,11,548,0.2004,4.2475,8.28
unit_F1_m5_C180_a15_12.txt,5,180,1,15,12,544,0.2038,4.654,6.41
unit_F1_m5_C180_a15_13.txt,5,180,1,15,13,620,0.2156,5.5149,6.25
unit_F1_m5_C180_a15_14.txt,5,180,1,15,14,626,0.2001,4.7331,8.91
unit_F1_m5_C180_a15_15.txt,5,180,1,15,15,484,0.1762,4.228,8.44
unit_F1_m5_C180_a15_16.txt,5,180,1,15,16,560,0.1715,3.6189,4.22
unit_F1_m5_C180_a15_17.txt,5,180,1,15,17,538,0.2173,5.9869,5.78
unit_F1_m5_C180_a15_18.txt,5,180,1,15,18,558,0.214,5.084,5.16
unit_F1_m5_C180_a15_19.txt,5,180,1,15,19,588,0.2043,13.8865,6.41
unit_F1_m5_C180_a15_20.txt,5,180,1,15,20,618,0.2134,16.5473,9.22
unit_F1_m5_C180_a15_21.txt,5,180,1,15,21,692,0.215,16.8941,9.84
unit_F1_m5_C180_a15_22.txt,5,180,1,15,22,522,0.2133,15.7697,4.84
unit_F1_m5_C180_a15_23.txt,5,180,1,15,23,616,0.1913,5.4855,4.53
unit_F1_m5_C180_a15_24.txt,5,180,1,15,24,580,0.1994,10.9988,10.94
unit_F1_m5_C180_a15_25.txt,5,180,1,15,25,604,0.2111,15.5081,17.81
unit_F1_m5_C180_a15_26.txt,5,180,1,15,26,538,0.1987,9.949,12.66
unit_F1_m5_C180_a15_27.txt,5,180,1,15,27,532,0.2362,5.6414,4.69
unit_F1_m5_C180_a15_28.txt,5,180,1,15,28,566,0.2129,14.2269,7.34
unit_F1_m5_C180_a15_29.txt,5,180,1,15,29,542,0.2037,13.5844,9.69
unit_F1_m5_C180_a15_30.txt,5,180,1,15,30,636,0.2172,5.4466,17.03
unit_F1_m5_C180_a15_31.txt,5,180,1,15,31,714,0.2172,6.4671,7.03
unit_F1_m5_C180_a15_32.txt,5,180,1,15,32,582,0.2147,5.4075,8.75
unit_F1_m5_C180_a15_33.txt,5,180,1,15,33,688,0.2141,5.3176,8.44
unit_F1_m5_C180_a15_34.txt,5,180,1,15,34,470,0.2164,5.216,16.56
unit_F1_m5_C180_a15_35.txt,5,180,1,15,35,568,0.209,5.6769,7.81
unit_F1_m5_C180_a15_36.txt,5,180,1,15,36,580,0.2124,6.356,7.5
unit_F1_m5_C180_a15_37.txt,5,180,1,15,37,608,0.2349,6.3782,4.69
unit_F1_m5_C180_a15_38.txt,5,180,1,15,38,576,0.1683,10.0376,6.56
unit_F1_m5_C180_a15_39.txt,5,180,1,15,39,476,0.1943,4.703,5.47
unit_F1_m5_C180_a15_40.txt,5,180,1,15,40,508,0.1743,3.8112,6.72
unit_F1_m5_C180_a15_41.txt,5,180,1,15,41,544,0.2195,5.2971,10.16
unit_F1_m5_C180_a15_42.txt,5,180,1,15,42,596,0.2036,4.943,3.91
unit_F1_m5_C180_a15_43.txt,5,180,1,15,43,402,0.168,2.1584,4.38
unit_F1_m5_C180_a15_44.txt,5,180,1,15,44,578,0.1868,4.1311,5.94
unit_F1_m5_C180_a15_45.txt,5,180,1,15,45,478,0.191,2.6079,9.84
unit_F1_m5_C180_a15_46.txt,5,180,1,15,46,566,0.2049,4.3751,4.38
unit_F1_m5_C180_a15_47.txt,5,180,1,15,47,512,0.2081,5.0012,10.16
unit_F1_m5_C180_a15_48.txt,5,180,1,15,48,628,0.1843,4.6801,7.19
unit_F1_m5_C180_a15_49.txt,5,180,1,15,49,502,0.1821,4.4059,6.56
unit_F1_m5_C180_a30_0.txt,5,180,1,30,0,828,0.2299,6.3276,23.44
unit_F1_m5_C180_a30_1.txt,5,180,1,30,1,824,0.2264,6.1619,11.09
unit_F1_m5_C180_a30_2.txt,5,180,1,30,2,752,0.2106,5.6393,55.78
unit_F1_m5_C180_a30_3.txt,5,180,1,30,3,774,0.2282,6.4972,28.28
unit_F1_m5_C180_a30_4.txt,5,180,1,30,4,772,0.2215,6.4455,29.53
unit_F1_m5_C180_a30_5.txt,5,180,1,30,5,838,0.2328,6.8079,16.25
unit_F1_m5_C180_a30_6.txt,5,180,1,30,6,800,0.2272,6.3956,15.31
unit_F1_m5_C180_a30_7.txt,5,180,1,30,7,730,0.2178,6.1375,45.16
unit_F1_m5_C180_a30_8.txt,5,180,1,30,8,816,0.2321,6.3788,29.22
unit_F1_m5_C180_a30_9.txt,5,180,1,30,9,748,0.2316,6.1052,26.72
unit_F1_m5_C180_a30_10.txt,5,180,1,30,10,814,0.2275,6.4048,21.09
unit_F1_m5_C180_a30_11.txt,5,180,1,30,11,770,0.212,5.8725,41.09
unit_F1_m5_C180_a30_12.txt,5,180,1,30,12,802,0.2203,6.0882,14.38
unit_F1_m5_C180_a30_13.txt,5,180,1,30,13,762,0.23,6.5308,23.28
unit_F1_m5_C180_a30_14.txt,5,180,1,30,14,850,0.2233,6.1883,33.91
unit_F1_m5_C180_a30_15.txt,5,180,1,30,15,720,0.223,6.2479,33.75
unit_F1_m5_C180_a30_16.txt,5,180,1,30,16,804,0.2129,5.5807,17.97
unit_F1_m5_C180_a30_17.txt,5,180,1,30,17,734,0.2229,6.3,15.78
unit_F1_m5_C180_a30_18.txt,5,180,1,30,18,850,0.2293,17.8283,32.66
unit_F1_m5_C180_a30_19.txt,5,180,1,30,19,752,0.2071,5.1639,15.16
unit_F1_m5_C180_a30_20.txt,5,180,1,30,20,824,0.2286,6.6125,23.59
unit_F1_m5_C180_a30_21.txt,5,180,1,30,21,754,0.2428,6.5637,37.03
unit_F1_m5_C180_a30_22.txt,5,180,1,30,22,722,0.2227,6.1964,18.59
unit_F1_m5_C180_a30_23.txt,5,180,1,30,23,780,0.2258,6.5243,42.03
unit_F1_m5_C180_a30_24.txt,5,180,1,30,24,786,0.2142,5.797,22.5
unit_F1_m5_C180_a30_25.txt,5,180,1,30,25,864,0.23,19.1813,33.91
unit_F1_m5_C180_a30_26.txt,5,180,1,30,26,730,0.216,15.6443,53.91
unit_F1_m5_C180_a30_27.txt,5,180,1,30,27,752,0.1955,5.2809,43.75
unit_F1_m5_C180_a30_28.txt,5,180,1,30,28,740,0.2236,6.5732,39.84
unit_F1_m5_C180_a30_29.txt,5,180,1,30,29,722,0.2239,5.2064,37.34
unit_F1_m5_C180_a30_30.txt,5,180,1,30,30,858,0.2235,6.4068,46.41
unit_F1_m5_C180_a30_31.txt,5,180,1,30,31,842,0.2259,6.3397,27.34
unit_F1_m5_C180_a30_32.txt,5,180,1,30,32,890,0.2336,6.4496,25.78
unit_F1_m5_C180_a30_33.txt,5,180,1,30,33,808,0.2291,6.1778,18.75
unit_F1_m5_C180_a30_34.txt,5,180,1,30,34,756,0.2213,6.1644,29.53
unit_F1_m5_C180_a30_35.txt,5,180,1,30,35,782,0.2264,6.5504,16.41
unit_F1_m5_C180_a30_36.txt,5,180,1,30,36,814,0.2221,6.1945,25.78
unit_F1_m5_C180_a30_37.txt,5,180,1,30,37,778,0.2332,6.5721,20
unit_F1_m5_C180_a30_38.txt,5,180,1,30,38,770,0.2239,6.4612,45.63
unit_F1_m5_C180_a30_39.txt,5,180,1,30,39,714,0.2229,6.2222,38.13
unit_F1_m5_C180_a30_40.txt,5,180,1,30,40,802,0.2239,6.3609,22.19
unit_F1_m5_C180_a30_41.txt,5,180,1,30,41,858,0.2311,16.8662,38.44
unit_F1_m5_C180_a30_42.txt,5,180,1,30,42,838,0.2264,16.4655,13.91
unit_F1_m5_C180_a30_43.txt,5,180,1,30,43,728,0.2187,5.5353,20.16
unit_F1_m5_C180_a30_44.txt,5,180,1,30,44,836,0.2267,18.4954,21.72
unit_F1_m5_C180_a30_45.txt,5,180,1,30,45,670,0.2195,5.8431,28.28
unit_F1_m5_C180_a30_46.txt,5,180,1,30,46,818,0.2328,18.8793,32.03
unit_F1_m5_C180_a30_47.txt,5,180,1,30,47,784,0.2333,6.5842,20.47
unit_F1_m5_C180_a30_48.txt,5,180,1,30,48,790,0.2209,6.2035,31.56
unit_F1_m5_C180_a30_49.txt,5,180,1,30,49,696,0.2296,6.0488,12.97
unit_F1_m10_C30_a3_0.txt,10,30,1,3,0,94,0.2711,2.858,0.63
unit_F1_m10_C30_a3_1.txt,10,30,1,3,1,74,0.1766,1.7846,0.78
unit_F1_m10_C30_a3_2.txt,10,30,1,3,2,112,0.2076,1.9113,0
unit_F1_m10_C30_a3_3.txt,10,30,1,3,3,84,0.2761,8.4824,0.31
unit_F1_m10_C30_a3_4.txt,10,30,1,3,4,112,0.2908,6.4262,0.63
unit_F1_m10_C30_a3_5.txt,10,30,1,3,5,70,0.2914,2.9871,0.16
unit_F1_m10_C30_a3_6.txt,10,30,1,3,6,84,0.2465,6.8879,0.63
unit_F1_m10_C30_a3_7.txt,10,30,1,3,7,82,0.1629,5.9727,0.63
unit_F1_m10_C30_a3_8.txt,10,30,1,3,8,88,0.2052,9.0086,0.47
unit_F1_m10_C30_a3_9.txt,10,30,1,3,9,100,0.3198,3.088,0.31
